transaction_id,timestamp,user_id,amount,device_id,location,time_gap,typing_speed,is_fraud
b682fa01-efb,2026-01-29 19:09:15.238588,494d13a0,688.68,7fb56e41-4,Tokyo,199,59,0
380b76ee-270,2026-01-29 19:10:30.238588,246aa2cb,456.33,fd3dcd1c-0,New York,744,69,0
0f542f31-e69,2026-01-29 19:14:59.238588,5c7d0672,432.51,5b825f35-2,San Francisco,3212,51,0
03d253a9-972,2026-01-29 19:15:02.238588,ed0f1899,753.4,a46ed6e2-d,London,373,53,0
d02e535b-172,2026-01-29 19:16:52.238588,8beefc54,630.93,e415ae93-8,San Francisco,1540,58,0
3967f798-622,2026-01-29 19:29:34.238588,f1417846,19.67,d5262171-1,San Francisco,353,71,0
4e5ed32d-3d6,2026-01-29 19:42:55.238588,3f9d12a2,699.13,7086a555-4,New York,584,55,0
c6560d0f-c17,2026-01-29 19:47:37.238588,8b33f443,652.16,be3faf7d-9,Singapore,1969,74,0
5dda4122-a19,2026-01-29 19:48:57.238588,9796a1ac,2917.77,d9e94ef8-f,London,3241,72,0
e4390b4c-9d3,2026-01-29 19:52:55.238588,0d949ae0,576.02,19c06e45-6,Berlin,1779,67,0
0e473607-434,2026-01-29 19:59:16.238588,c1d4e513,7213.73,fa1a9237-d,Tokyo,29,44,1
28015bd5-cad,2026-01-29 20:10:01.238588,ef7f3890,109.67,e35e6672-2,Singapore,2424,74,0
51edd603-b08,2026-01-29 20:13:39.238588,e0e59ffc,113.57,0a967eed-7,New York,1883,59,0
26cb2ee3-d1c,2026-01-29 20:15:05.238588,83ee8b33,110.47,bad2bd1f-2,Singapore,763,66,0
6bf952be-9fe,2026-01-29 20:16:12.238588,4bcb30ed,804.74,6ba3e2ab-d,Tokyo,314,63,1
3a86b784-0b9,2026-01-29 20:19:05.238588,e2f7861e,754.27,a74c2aac-9,Singapore,2512,51,0
afe198c6-fc4,2026-01-29 20:21:09.238588,b677a852,721.45,86cf1137-b,Sydney,813,66,0
869cb0d2-c8d,2026-01-29 20:21:41.238588,4f3fd724,237.99,9331cfd4-d,Sydney,1494,54,0
0664a311-eae,2026-01-29 20:23:21.238588,efee2cdd,24.34,888a07e7-0,Singapore,1750,76,0
1dcd9517-488,2026-01-29 20:24:04.238588,f85d34c6,155.12,fc8330ba-5,New York,2033,77,0
671b5a73-d28,2026-01-29 20:30:16.238588,2d1e20bb,990.25,55d2a0be-f,Tokyo,911,70,0
18144f52-339,2026-01-29 20:33:01.238588,3313b45b,730.31,5d0de5d5-a,Berlin,1673,68,0
6017ca88-e60,2026-01-29 20:34:04.238588,60d02a66,186.3,cb038c5e-3,Sydney,3417,74,0
33067408-825,2026-01-29 20:35:11.238588,28179050,187.31,e486c878-2,Berlin,3093,75,1
1fcb1edc-83f,2026-01-29 20:47:48.238588,dd9d1c93,770.99,3b9f8460-0,Sydney,515,80,0
252bfde2-804,2026-01-29 20:51:44.238588,033d3806,561.44,82f72839-8,London,1109,64,0
41618d82-aaf,2026-01-29 20:56:04.238588,7d1c1074,1214.91,3fd4c7a8-2,Singapore,1486,80,0
46f45e62-30e,2026-01-29 21:00:38.238588,22fa2a14,1016.85,b90defb9-0,Berlin,3042,55,0
bf0de8e4-466,2026-01-29 21:12:31.238588,8d38220c,956.06,5a9270cf-c,Sydney,781,50,0
69072e6b-0f8,2026-01-29 21:13:47.238588,c17c5842,451.57,1b561f6a-7,New York,3177,51,0
ada906ab-dc7,2026-01-29 21:19:39.238588,4f3a76ed,213.0,a5f61e00-4,Tokyo,1890,65,0
44e8d09e-9e0,2026-01-29 21:20:28.238588,806301d3,193.62,391ceafd-4,San Francisco,3318,64,0
ba7d49b5-748,2026-01-29 21:26:03.238588,88cd7d02,486.37,03336755-f,Berlin,371,43,0
08310f07-d18,2026-01-29 21:28:00.238588,1d1c4dde,788.99,5f9ede50-7,Sydney,54,60,0
ca65fbb2-a7a,2026-01-29 21:34:10.238588,e10172ac,176.67,68085bfb-9,Mumbai,2311,61,0
a5ad2cc1-b26,2026-01-29 21:40:00.238588,77e673d6,162.28,c8a132c7-a,Singapore,1892,50,0
fc8718b3-f33,2026-01-29 21:43:25.238588,3300bf28,46.51,aef2152f-c,London,3562,45,0
337edee5-055,2026-01-29 21:54:44.238588,c7d9cf03,113.01,a29ffaf7-5,Singapore,2783,59,0
9ee8fd85-0fa,2026-01-29 22:02:52.238588,9e336d39,644.52,96d4af24-f,Mumbai,328,47,0
bcab4e8a-125,2026-01-29 22:04:51.238588,74c573dc,405.79,6befc78f-e,Berlin,2799,56,0
951e96ac-306,2026-01-29 22:11:03.238588,7d1c1074,823.62,3fd4c7a8-2,Berlin,3560,41,0
9f8c5327-a6a,2026-01-29 22:12:36.238588,335b8d65,2553.25,33399fc3-1,Singapore,1075,55,0
220ed30c-281,2026-01-29 22:31:06.238588,845681ee,231.24,78682aae-2,New York,3427,74,0
6bf8b612-a15,2026-01-29 22:33:55.238588,dac53132,263.29,3c0516a3-6,Mumbai,3222,46,0
283a6adf-bba,2026-01-29 22:36:38.238588,a78c4c8b,658.45,d6380108-6,Mumbai,1274,45,0
73f7e074-409,2026-01-29 22:49:44.238588,cfa9039b,310.47,c72cbb80-b,New York,1715,68,0
9613560c-81b,2026-01-29 22:53:53.238588,e39f1a30,509.18,21d1f934-7,Singapore,1437,78,0
aa377034-c5b,2026-01-29 22:55:22.238588,7537075b,76.84,30b7024d-9,Sydney,405,67,0
63dc63e5-6e2,2026-01-29 23:09:28.238588,0aa778ca,308.83,439fc9c8-2,London,2758,65,0
0699f1de-7c2,2026-01-29 23:10:18.238588,61f407fc,542.93,4e6cf698-b,San Francisco,1110,42,0
9010b59d-e2f,2026-01-29 23:21:03.238588,746d2bfd,908.2,a3953901-7,Berlin,1182,63,0
200cdbb3-e86,2026-01-29 23:28:36.238588,9c0eaa77,409.7,c3546232-2,Mumbai,3238,79,0
edd89e43-0fe,2026-01-29 23:31:16.238588,c583d364,667.55,25d62f02-b,New York,1305,78,0
ac9a6131-43c,2026-01-29 23:34:55.238588,4046fc99,838.87,1c242498-0,Tokyo,1976,66,0
cc8455d8-768,2026-01-29 23:36:14.238588,8e9bec22,959.77,7708ad4a-e,Singapore,3121,48,0
c9361943-ad7,2026-01-29 23:37:25.238588,c673ae34,61.78,9e36a4bd-8,San Francisco,1951,71,0
385f7011-a53,2026-01-29 23:38:03.238588,90a13e36,217.6,0edece40-5,San Francisco,940,57,0
a622ed64-09a,2026-01-29 23:38:07.238588,cee15b6b,346.88,55ca6f7a-a,London,2539,47,0
bdfe1631-637,2026-01-29 23:40:21.238588,c6c99066,910.75,5471b972-6,Singapore,2070,49,0
6879ddb6-8cd,2026-01-29 23:40:34.238588,44cd0989,16.04,08b9ba3d-6,London,2551,55,1
30d460c4-541,2026-01-29 23:53:18.238588,a8bb95f3,143.48,64a8ee3a-b,Singapore,3127,80,0
e42667ea-bd6,2026-01-29 23:54:04.238588,82f56d0b,718.32,1030e373-e,London,1085,60,0
73e8c3c5-065,2026-01-30 00:02:27.238588,cc3761c3,491.92,068be39f-2,Singapore,2863,57,0
8ba0c67a-b57,2026-01-30 00:02:39.238588,ef41f82b,124.59,a639bcb5-1,Mumbai,1345,61,0
06b237be-e47,2026-01-30 00:08:41.238588,2b9ccd8f,503.72,178c7242-9,Mumbai,3213,44,0
b2b7e0e1-49c,2026-01-30 00:12:39.238588,f05d64d1,2725.3,3e4809d7-a,Singapore,385,50,0
f2cb8915-620,2026-01-30 00:15:52.238588,fde7f19e,385.16,86ad19c8-e,New York,1840,44,0
18395f44-471,2026-01-30 00:30:38.238588,c1ea3bef,928.0,8a5fc028-8,Sydney,2595,49,1
b7c6c200-264,2026-01-30 00:33:49.238588,1ba29a2d,942.5,a74ef0df-7,Berlin,431,57,0
76cd18e7-95a,2026-01-30 00:40:57.238588,a8fb8fe6,734.43,531e520d-5,Mumbai,3568,41,0
9ca3e073-e0d,2026-01-30 00:48:09.238588,d996fc36,1439.32,5ff9f6b1-f,London,3453,67,0
35e505d2-41f,2026-01-30 00:49:09.238588,5687976f,1301.69,741769ce-6,Tokyo,540,69,0
026c512a-c03,2026-01-30 00:49:44.238588,4b164feb,885.16,d3574ae3-f,London,3079,72,0
f1263a68-62d,2026-01-30 00:51:39.238588,242a9527,887.42,e4c59c4a-9,Sydney,1135,67,0
68c71986-bae,2026-01-30 00:54:49.238588,4de52608,496.58,d73042f5-4,Tokyo,943,45,0
fee2e54b-366,2026-01-30 00:59:33.238588,8beefc54,650.72,e415ae93-8,New York,220,60,0
5ac64e9d-326,2026-01-30 01:01:09.238588,7d0b5dd7,1316.88,f44b31a9-8,London,1633,80,0
6bb7712d-0e1,2026-01-30 01:05:18.238588,9ac57b1b,969.63,e0c00a6f-f,Berlin,1632,76,0
f1a5dab5-67e,2026-01-30 01:19:09.238588,ce773fd8,51.01,14e5d306-3,Sydney,2163,45,0
12ff2575-09e,2026-01-30 01:19:45.238588,dac53132,770.99,3c0516a3-6,Singapore,1345,51,0
270a781e-309,2026-01-30 01:20:57.238588,24c674fc,874.43,11a698df-a,London,1925,64,0
632f6a21-e4c,2026-01-30 01:44:01.238588,b93262e9,109.35,63106094-5,Mumbai,655,40,0
eb795957-9c9,2026-01-30 01:57:59.238588,f50e00bd,547.93,c86903cf-a,Singapore,2782,58,0
7d90b112-6fc,2026-01-30 01:58:24.238588,45aad600,972.87,44d550cd-4,Mumbai,30,65,0
f2f05d33-415,2026-01-30 02:01:19.238588,acdaa25b,135.84,b4b6a55f-f,Sydney,998,59,0
2c7d7e7f-97a,2026-01-30 02:08:24.238588,51f24841,301.92,59d79962-6,New York,2791,68,0
e848e198-21e,2026-01-30 02:13:16.238588,39858839,728.79,45366a43-a,Sydney,2789,53,0
37a4f367-f3e,2026-01-30 02:13:23.238588,4974253f,2322.72,74b6b8aa-a,Sydney,27,76,1
7bd0486c-692,2026-01-30 02:23:29.238588,bf4bd902,504.45,7e03950d-d,New York,2901,73,0
0afe565d-1a1,2026-01-30 02:24:01.238588,5c3f35e6,629.86,ac8367b7-c,Mumbai,1963,75,0
9ad3ca71-be5,2026-01-30 02:26:08.238588,8b33f443,999.66,be3faf7d-9,Tokyo,1503,55,0
a946a71d-904,2026-01-30 02:28:22.238588,6865a4c6,762.04,ac933b5f-f,Mumbai,182,67,0
22ffbd63-3e9,2026-01-30 02:29:46.238588,81c0e93d,1826.08,7f276ed1-2,London,384,75,0
e0e6d047-588,2026-01-30 02:30:58.238588,f411e313,859.17,d9e60e02-e,London,2100,77,0
d548205f-958,2026-01-30 02:33:59.238588,fe1f0b17,229.44,0f32ce66-1,Tokyo,1357,61,0
34858a28-394,2026-01-30 02:37:51.238588,7fe9e470,808.7,0e0edfcc-8,New York,1493,52,0
2b14c99e-463,2026-01-30 02:40:51.238588,2909e937,640.2,e95c51e4-9,London,1632,77,0
aabdb8ed-99d,2026-01-30 02:52:23.238588,4b12708d,2277.48,bf39bb17-a,London,1625,58,0
96990d72-4f9,2026-01-30 02:53:39.238588,050d3260,622.59,d44d4d3f-d,Sydney,2158,77,0
e064276d-9b1,2026-01-30 02:55:11.238588,05514481,44.0,ac605ad9-2,Berlin,2791,80,0
8c99740e-0ce,2026-01-30 02:55:41.238588,cdd7a68d,357.38,f95c4ecf-c,Mumbai,202,41,0
5be01016-93b,2026-01-30 03:00:28.238588,15263827,568.56,69c1cb9b-a,London,1484,68,0
4217dcc6-bc8,2026-01-30 03:00:30.238588,1a114cbb,477.95,7f959481-8,Sydney,1754,69,0
bc7aa43d-c1f,2026-01-30 03:04:34.238588,dc88ae69,391.23,221d106a-5,Mumbai,1023,66,0
36b80298-07e,2026-01-30 03:10:30.238588,fce7e237,109.17,4e68ea62-6,Singapore,1029,44,0
16d871ad-cec,2026-01-30 03:12:51.238588,2df93c90,890.78,83de9b63-f,Tokyo,2371,50,0
164f5d2d-5ed,2026-01-30 03:14:13.238588,63c9ab99,870.66,73d2b71b-6,Mumbai,699,58,0
1c28c659-591,2026-01-30 03:15:09.238588,4ffefed8,1730.14,989181cf-4,San Francisco,2508,48,0
fc7bcfd0-ebc,2026-01-30 03:16:48.238588,fb5a5ebb,276.79,9ad66e19-e,Singapore,22,45,0
fe52af0c-e6d,2026-01-30 03:18:30.238588,4e0abe66,132.02,df68a9f1-8,Sydney,2457,42,0
e36ca6fb-609,2026-01-30 03:20:11.238588,f807e797,635.91,64fdb522-4,Berlin,1939,51,0
95f9d2e6-c15,2026-01-30 03:22:05.238588,2b744c93,781.66,a5c0078d-2,Mumbai,3267,58,0
1f9c1739-8e0,2026-01-30 03:25:50.238588,9600bf76,279.82,e8480899-5,Mumbai,2150,43,0
daab3dc5-bb2,2026-01-30 03:29:31.238588,e6b4bc6a,739.75,0f036320-4,Tokyo,528,66,0
22d75fa5-7e7,2026-01-30 03:35:28.238588,8d21080c,650.06,8362f6ba-e,New York,2159,42,0
cc9f0ed8-976,2026-01-30 03:43:55.238588,96d2415b,763.27,63744820-9,Berlin,1152,75,0
b395184a-5df,2026-01-30 03:47:21.238588,e9b195a5,7493.82,6941fddb-0,Mumbai,2,56,1
1088eca3-3d9,2026-01-30 03:54:08.238588,bfe2db92,525.79,c951e325-6,Berlin,1576,55,0
c7bcf617-997,2026-01-30 04:03:27.238588,deaf8c21,560.34,92ef552b-5,Tokyo,2377,102,1
35272c4a-b4d,2026-01-30 04:10:21.238588,b8f6cfb1,901.01,4c5352af-0,Mumbai,3486,60,0
2135fe26-5a8,2026-01-30 04:12:12.238588,f92c03e0,337.77,214307fa-e,Berlin,156,73,0
1f538f0d-573,2026-01-30 04:12:14.238588,7d947fe5,694.35,21e81221-0,Singapore,2477,73,0
38d9b685-e39,2026-01-30 04:15:40.238588,fb6a6981,27.42,73207189-1,Tokyo,220,54,0
2d65a501-05f,2026-01-30 04:20:14.238588,42001358,494.93,2a6a9102-d,Singapore,1529,55,0
236a22f3-bb7,2026-01-30 04:20:14.238588,68082c81,132.3,c6175575-e,New York,3478,60,0
034f0cda-ed8,2026-01-30 04:21:04.238588,f592db00,626.19,3c5a8200-a,New York,2742,47,0
a3862744-672,2026-01-30 04:22:44.238588,3ee8e3d7,247.0,bdcc6a12-c,Sydney,3314,45,0
52017cee-0f9,2026-01-30 04:24:14.238588,f74fd48e,196.03,a0e3ee80-3,Berlin,995,48,0
c590be78-b67,2026-01-30 04:24:37.238588,d76a38a9,276.47,6a0c7b7e-0,Sydney,1220,71,0
6b8dc12b-9ef,2026-01-30 04:25:56.238588,cd94b2d1,789.54,cbda2fd4-9,Mumbai,1233,73,0
eddb37e4-172,2026-01-30 04:28:29.238588,876819e5,495.46,3d57e017-b,Sydney,1099,73,0
c533c3be-530,2026-01-30 04:34:32.238588,52723482,925.21,d36f360c-b,New York,3022,75,0
6bfe8dae-178,2026-01-30 04:34:46.238588,03411442,339.94,311f5003-d,San Francisco,225,67,0
425e053f-f2c,2026-01-30 04:41:17.238588,dd7490ab,135.68,dde19bf0-2,Berlin,3522,50,0
3b2df2e4-1b2,2026-01-30 04:42:10.238588,cd94b2d1,1971.23,cbda2fd4-9,New York,2469,42,0
c1a81327-655,2026-01-30 04:45:48.238588,2b744c93,202.29,a5c0078d-2,Mumbai,2880,60,0
bea1ee36-056,2026-01-30 04:45:50.238588,7927fa5b,1172.83,a871ab37-a,Singapore,1330,55,0
899af517-4b2,2026-01-30 05:00:39.238588,49485b00,847.13,9fe4938f-6,San Francisco,2948,68,0
5263259e-92f,2026-01-30 05:03:35.238588,d29ddef8,429.25,71e19190-8,Berlin,3457,58,1
7f7b36b5-698,2026-01-30 05:08:04.238588,efd54232,196.13,e00f48f4-d,London,2742,43,0
4282ec64-76c,2026-01-30 05:14:00.238588,efd54232,101.87,e00f48f4-d,Singapore,2384,69,0
39e0fd17-721,2026-01-30 05:22:30.238588,f379c65b,64.44,13929abb-9,Tokyo,2608,64,0
96bc3c9b-1b3,2026-01-30 05:26:42.238588,8380a367,613.75,f689bbda-6,London,402,67,0
d07bd34e-d1c,2026-01-30 05:32:58.238588,3ac3817f,646.11,0d27c0c4-4,Mumbai,1961,42,0
50d464f7-a9f,2026-01-30 05:36:04.238588,c99f16c2,592.65,727b26b2-6,London,3263,66,0
d7dacb03-e89,2026-01-30 05:37:02.238588,87feea70,354.3,6344101c-3,Sydney,2212,42,0
9d15cd99-436,2026-01-30 05:49:57.238588,9b8d4d50,178.92,eb27fa4a-f,New York,203,69,0
691d4f74-539,2026-01-30 05:55:34.238588,94dfe0eb,2993.37,072feec4-9,New York,3439,75,0
e0df73fd-e0d,2026-01-30 05:56:18.238588,88199d61,849.52,ce453b59-f,Berlin,97,43,0
cc4f74b9-242,2026-01-30 05:58:16.238588,ddc1f033,473.21,cb18ac90-1,Mumbai,1708,76,0
59a659eb-182,2026-01-30 06:01:09.238588,f5ae7b12,927.79,c3e7b8cd-4,San Francisco,2818,56,0
6d5b8cba-865,2026-01-30 06:13:33.238588,8e500d7a,683.13,46dd9086-d,Singapore,568,69,0
c4dae146-6da,2026-01-30 06:16:39.238588,27bfcc95,140.79,cf27f85d-f,Tokyo,1790,70,0
ae61c308-aee,2026-01-30 06:21:44.238588,0c64f5d5,235.96,b6a7c761-c,Mumbai,941,44,0
0a2a971e-50e,2026-01-30 06:30:22.238588,e6b4bc6a,321.69,0f036320-4,London,2816,46,0
75b09275-233,2026-01-30 06:42:23.238588,2b1175c9,281.31,d870d25a-f,London,2520,79,0
afd51fc1-fc6,2026-01-30 06:43:06.238588,61a54dfb,2548.01,a6c3a8a8-3,Singapore,692,59,0
6c5e2693-64d,2026-01-30 06:43:44.238588,e0e59ffc,638.28,0a967eed-7,Mumbai,179,56,0
803b3fe9-fcc,2026-01-30 06:50:43.238588,71358db4,434.47,003ab52c-7,Berlin,474,68,0
69b894d7-1d9,2026-01-30 06:54:49.238588,5645a744,974.35,e4f9fce5-2,Berlin,802,58,0
16533f74-791,2026-01-30 06:55:42.238588,24413117,2731.94,4e89455b-5,Sydney,2638,47,0
5a7fd662-1e1,2026-01-30 07:02:46.238588,240541c9,310.33,e4e4bced-a,Mumbai,2329,117,1
46e76bd3-f32,2026-01-30 07:04:35.238588,d9e95862,794.72,a3a4bdff-6,San Francisco,108,54,0
ec2c3536-77b,2026-01-30 07:07:36.238588,ed118b43,2806.76,d3bdbe9e-e,Tokyo,84,43,0
ba95c593-905,2026-01-30 07:08:23.238588,4ec23496,854.35,9d0ac531-2,New York,579,61,0
d2f453b9-3b1,2026-01-30 07:17:56.238588,b1366bb3,2650.27,16bec242-b,Tokyo,1373,74,0
7179e408-271,2026-01-30 07:25:47.238588,7ef1416f,136.4,7bb9f898-5,Mumbai,1732,43,0
bf4479ec-f51,2026-01-30 07:29:10.238588,f1417846,289.77,d5262171-1,Sydney,3251,54,0
f0d84540-8a9,2026-01-30 07:32:43.238588,93d00de0,775.62,5eacc8a9-1,New York,1630,73,0
77ec9fbd-431,2026-01-30 07:37:59.238588,3f0456f1,302.13,dd4ca312-2,New York,2687,44,0
15e253d9-d0c,2026-01-30 07:40:16.238588,b897f3c4,121.2,54260dca-2,Singapore,2509,46,0
43b0138a-cff,2026-01-30 07:52:18.238588,895b8d52,717.99,64275514-2,Sydney,2892,80,0
3a97e0ce-03d,2026-01-30 07:54:22.238588,68cf0a6e,699.77,b640612d-0,San Francisco,408,75,0
b9070a28-aa2,2026-01-30 07:55:38.238588,dac0c8a6,471.47,a6273dbd-1,Tokyo,3230,40,0
06c1e245-221,2026-01-30 07:56:02.238588,b6b2ba4e,746.38,c483e49f-9,San Francisco,4,71,0
88ce2a28-bf0,2026-01-30 08:03:49.238588,8380a367,1269.82,f689bbda-6,New York,2956,68,0
60ffa0c9-8bc,2026-01-30 08:09:27.238588,c99f16c2,419.02,727b26b2-6,London,343,69,0
4c0912c2-c98,2026-01-30 08:10:24.238588,ef043234,612.41,46c18413-0,Berlin,1782,64,1
7951d429-e26,2026-01-30 08:17:24.238588,55c01306,138.35,25f37600-e,Sydney,2411,43,0
6a1ea469-61d,2026-01-30 08:20:46.238588,05c6b361,216.23,6346ce39-7,New York,189,42,0
06e3610b-dcd,2026-01-30 08:23:04.238588,3bbcd6d3,2772.27,a24776d1-4,Berlin,22,76,1
e95bc47e-cca,2026-01-30 08:24:13.238588,f105e797,900.75,75859b3e-2,London,1513,62,0
62aad559-405,2026-01-30 08:27:41.238588,cfa9039b,1837.36,c72cbb80-b,Tokyo,2935,77,0
9d016415-a52,2026-01-30 08:30:05.238588,249f08a1,421.52,076427f1-6,Mumbai,2079,48,0
cf754940-c24,2026-01-30 08:31:16.238588,0cbfa7ac,634.63,97159e2a-3,Tokyo,754,56,0
30baf470-0f7,2026-01-30 08:33:06.238588,35f46e6f,416.28,d8f823a9-9,San Francisco,2880,78,0
483c372c-7a3,2026-01-30 08:36:33.238588,6f228c59,704.9,c9aa4bdd-8,Berlin,2209,67,0
af730123-29d,2026-01-30 08:36:41.238588,92134997,699.02,d7bf86a0-c,Tokyo,2048,78,0
cdb81b88-26c,2026-01-30 08:41:08.238588,44599574,1367.49,1d221633-7,Singapore,1669,72,0
36f07ddf-55f,2026-01-30 08:42:48.238588,ed8f1e48,48.73,e528c225-3,San Francisco,148,187,1
686d6af0-354,2026-01-30 08:47:35.238588,83ee8b33,807.42,bad2bd1f-2,New York,129,55,0
7f6af50e-9f5,2026-01-30 08:49:46.238588,8d0ac456,825.07,e20b2fac-1,New York,1305,57,0
b5e97f60-c23,2026-01-30 08:50:11.238588,619437cd,541.68,92f18596-c,Tokyo,1282,78,0
1643dc4c-cdd,2026-01-30 08:53:25.238588,0d4e872c,236.03,bc3bdbe7-1,San Francisco,2638,69,0
35dce565-6a8,2026-01-30 08:55:16.238588,cf9e333a,40.08,fe75f556-1,London,1644,71,0
9fc91711-f34,2026-01-30 09:05:38.238588,ee2c0938,928.81,2fa09e75-f,Tokyo,1771,43,0
427f5f14-c1e,2026-01-30 09:09:57.238588,13c2b83c,502.62,f7cd913c-e,Sydney,3442,52,0
1a4a8d2f-cbc,2026-01-30 09:10:05.238588,dc64445e,840.43,66485ceb-0,London,629,67,0
1d00df52-b4e,2026-01-30 09:10:42.238588,19bb7477,11.84,4b4aa6d6-d,Singapore,1345,70,0
480ae252-37b,2026-01-30 09:19:54.238588,8150d1d2,767.44,aa56a526-0,Sydney,3367,58,0
40ccf376-896,2026-01-30 09:23:33.238588,661a6787,329.43,319ee19f-0,Tokyo,3080,69,0
e84cb80e-a4e,2026-01-30 09:28:42.238588,cf658af5,2023.73,0fb38c92-1,London,2429,71,0
da6af742-fb0,2026-01-30 09:41:42.238588,e5d8e48d,933.61,07284f09-8,Singapore,2691,48,0
42ab18f4-e55,2026-01-30 09:42:47.238588,7b46d990,753.55,4767b0bd-2,Singapore,1987,78,0
1655916b-42f,2026-01-30 09:44:55.238588,a2c88fcd,556.48,885092aa-6,Singapore,1785,44,0
8a79c236-240,2026-01-30 09:47:35.238588,da2e88bd,105.31,c0cc2b3e-d,Mumbai,495,53,0
b6a17890-f27,2026-01-30 09:47:46.238588,0c64f5d5,269.02,b6a7c761-c,San Francisco,3035,44,0
7c9888b3-e5f,2026-01-30 09:51:02.238588,8a42707f,4396.32,9787e1c9-2,Singapore,6,66,1
ab048de3-e88,2026-01-30 10:04:39.238588,05aa2c6d,319.33,a53df2c0-9,Sydney,392,45,0
c334d3ca-984,2026-01-30 10:07:44.238588,242a9527,275.2,e4c59c4a-9,London,1937,51,0
96250a4b-659,2026-01-30 10:15:42.238588,f9d575ef,209.66,21c566a2-a,Berlin,221,48,0
04562eba-049,2026-01-30 10:19:56.238588,62c63aa0,63.23,39e6197f-1,Mumbai,1059,54,0
a81a8f5b-838,2026-01-30 10:24:00.238588,6865a4c6,458.69,ac933b5f-f,San Francisco,1458,56,0
8aac43ad-e43,2026-01-30 10:31:39.238588,f105e797,2527.89,75859b3e-2,Berlin,1818,52,0
e8960afa-61e,2026-01-30 10:32:19.238588,4abab159,911.72,523194c4-1,Sydney,610,73,0
faa0f54f-020,2026-01-30 10:33:34.238588,b5790af9,986.03,7032cf44-a,London,1426,68,0
54a6c4ca-79d,2026-01-30 10:37:14.238588,2a0544d3,46.02,083bb9cb-a,Berlin,2034,76,0
f0bb48dc-1be,2026-01-30 10:37:56.238588,199119f7,543.15,933a6dcf-5,Berlin,2556,41,0
760b2426-935,2026-01-30 10:41:10.238588,49d5ca32,428.28,e61f9006-2,San Francisco,1709,71,0
cd57c925-e98,2026-01-30 10:45:31.238588,67fff8a8,105.54,d63aefb2-9,New York,407,66,0
5520c395-b6a,2026-01-30 10:48:01.238588,5327ce76,372.48,e67cbbe6-c,New York,396,66,0
7856a107-5e8,2026-01-30 11:05:20.238588,c73dc9f8,939.01,d50cba21-c,London,1892,52,0
554866d1-313,2026-01-30 11:11:08.238588,e0a081c3,473.38,37420ea7-0,London,1450,72,0
b05d3d7c-e7e,2026-01-30 11:12:50.238588,851a2830,586.73,2e291b8b-1,Sydney,2406,62,0
0edd9b65-c59,2026-01-30 11:14:36.238588,84c4bd90,2181.38,c5bf62b7-8,Sydney,2035,62,0
f303e7a7-ebe,2026-01-30 11:16:42.238588,4e4f7103,868.77,12919dae-5,Sydney,3584,68,0
ae9a4e11-b89,2026-01-30 11:17:29.238588,2e2ce451,40.96,9c5d070d-0,New York,474,70,0
a75a27ae-2b1,2026-01-30 11:19:02.238588,f592db00,64.79,3c5a8200-a,Mumbai,1976,76,0
a8a2e02f-f5e,2026-01-30 11:22:55.238588,4c3b59e0,921.64,1180f1b9-f,San Francisco,922,47,0
cbab15e3-90b,2026-01-30 11:25:03.238588,fb8d661f,761.33,624145b0-8,Mumbai,2759,67,0
050f9dbd-687,2026-01-30 11:41:21.238588,b8ed2891,828.5,e725ba34-0,Tokyo,3323,47,0
65d5665f-725,2026-01-30 11:41:45.238588,e24b6333,93.18,56481070-a,Sydney,639,74,0
2edcc4e9-16c,2026-01-30 11:43:53.238588,68082c81,302.63,c6175575-e,Sydney,2885,41,0
d2af54c8-5a1,2026-01-30 11:47:48.238588,864ebae9,574.81,da381458-4,New York,2824,45,0
83a7d38a-64d,2026-01-30 11:50:20.238588,be513985,2815.95,a13b49cb-c,Sydney,293,77,0
97106eac-872,2026-01-30 11:55:27.238588,8ae577de,823.76,d927226c-8,Berlin,3260,44,0
31b55523-ae1,2026-01-30 12:00:00.238588,efee2cdd,312.01,888a07e7-0,New York,3340,62,0
0788b975-92b,2026-01-30 12:03:23.238588,d72a0711,755.31,0b415aa5-5,Singapore,2252,54,0
3edbbaca-4e3,2026-01-30 12:03:57.238588,7d1c1074,175.62,3fd4c7a8-2,Singapore,642,55,0
110cfc22-720,2026-01-30 12:05:55.238588,920effb9,732.23,eb210946-c,Singapore,1033,47,0
ee11a9e0-e26,2026-01-30 12:12:03.238588,3e197c7f,784.13,e0484f46-d,Berlin,3101,75,0
03b4db11-a56,2026-01-30 12:18:15.238588,17c1a5db,804.89,fa1c2286-a,San Francisco,35,74,0
41530a70-808,2026-01-30 12:18:48.238588,42b160d7,510.04,f6333ffa-0,Mumbai,2810,41,0
a274aa6f-0a7,2026-01-30 12:19:10.238588,ab66c8ea,994.91,d41367e9-d,New York,3580,79,0
41ddf2f6-c98,2026-01-30 12:19:51.238588,8150d1d2,187.16,aa56a526-0,Tokyo,416,61,0
e63f2df0-cd2,2026-01-30 12:26:26.238588,a50991a5,561.69,10b9dd3a-1,New York,1923,62,1
f7c1d4fb-244,2026-01-30 12:28:50.238588,6f12f638,896.98,c55ff430-2,Singapore,402,69,0
4ae454d0-1aa,2026-01-30 12:30:24.238588,80d0efd4,937.25,457fa692-2,New York,592,75,0
6f25c7a3-f55,2026-01-30 12:38:54.238588,1b52e0fa,652.56,bc08e17b-5,Tokyo,1355,50,0
